656,-16.533,0.0647999
657,-16.6593,0.065169
658,-16.7869,0.0655412
659,-16.9158,0.0659165
660,-17.0459,0.0662951
661,-17.1773,0.066677
662,-17.31,0.0670622
663,-17.4441,0.0674507
664,-17.5796,0.0678427
665,-17.7164,0.0682381
666,-17.8546,0.0686371
667,-17.9942,0.0690397
668,-18.1353,0.0694459
669,-18.2778,0.0698558
670,-18.4219,0.0702695
671,-18.5674,0.070687
672,-18.7144,0.0711085
673,-18.863,0.0715338
674,-19.0131,0.0719632
675,-19.1649,0.0723967
676,-19.3182,0.0728344
677,-19.4733,0.0732762
678,-19.6299,0.0737224
679,-19.7883,0.0741729
680,-19.9484,0.0746279
681,-20.1102,0.0750874
682,-20.2738,0.0755515
683,-20.4391,0.0760202
684,-20.6064,0.0764938
685,-20.7754,0.0769721
686,-20.9464,0.0774554
687,-21.1192,0.0779437
688,-21.294,0.0784371
689,-21.4708,0.0789356
690,-21.6495,0.0794395
691,-21.8303,0.0799487
692,-22.0132,0.0804633
693,-22.1982,0.0809836
694,-22.3853,0.0815095
695,-22.5745,0.0820411
696,-22.766,0.0825786
697,-22.9597,0.0831221
698,-23.1557,0.0836717
699,-23.354,0.0842275
700,-23.5547,0.0847896
